date,value
3-6-2022,60.6
24-5-2021,5250
5-3-2023,600.16
12-12-2022,179.2
25-8-2022,300.08
11-2-2021,81.32
14-5-2022,71.68
3-12-2021,26.15
2-1-2021,1500.4
25-10-2021,5250
16-7-2021,600.16
26-10-2021,300.08
30-1-2022,107.52
2-5-2021,2400.68
23-12-2021,600.16
15-5-2022,46.92
19-10-2021,107.52
9-6-2021,1200.32
15-3-2022,600.16
8-1-2023,1500.4
21-2-2022,600.16
31-3-2021,1500.4
4-4-2022,26.15
11-10-2021,10.46
27-1-2021,300.08
23-9-2021,46.92
4-3-2023,5.23
16-8-2022,162.64
5-6-2021,1500.4
29-11-2021,900.24
28-1-2023,23.46
23-12-2021,203.3
12-5-2022,15.69
19-5-2022,5.23
4-10-2021,600.16
22-11-2021,143.36
2-6-2021,600.16
12-10-2021,71.68
12-12-2021,26.15
20-9-2021,300.08
4-3-2022,300.08
21-12-2022,600.16
24-4-2022,81.32
11-3-2022,3000.85
27-12-2022,900.24
5-7-2021,1200.32
20-10-2021,15.15
3-2-2022,162.64
22-10-2022,1500.4
12-10-2021,10.46
12-1-2022,1200.32
14-1-2023,58.65
17-3-2022,30.3
30-10-2022,107.52
8-6-2022,600.16
4-7-2021,1200.34
31-3-2022,81.32
20-11-2022,600.16
22-2-2023,121.98
26-4-2022,600.17
25-2-2022,600.16
24-11-2022,40.66
11-12-2021,300.08
17-3-2021,179.2
25-4-2021,900.24
23-4-2021,162.64
16-6-2021,1500.4
14-6-2021,300.08
13-2-2021,143.36
22-6-2022,26.15
25-9-2021,900.24
28-9-2021,35.84
27-9-2022,900.24
16-6-2021,1800.51
13-12-2021,1200.32
2-3-2021,46.92
24-3-2022,20.92
8-1-2021,10.46
15-1-2023,1200.34
23-8-2021,71.68
5-12-2021,162.64
19-4-2022,26.15
29-10-2022,179.2
19-7-2021,3000.85
19-7-2021,1500.4
23-10-2021,15.69
7-1-2021,1200.32
2-10-2021,1200.32
29-5-2021,203.3
26-8-2021,107.52
19-2-2022,300.08
21-3-2021,203.3
30-7-2021,60.6
14-12-2022,1200.34
13-2-2022,1500.4
18-1-2021,300.08
25-8-2022,1200.34
19-5-2021,3000.85
18-2-2023,1800.51
16-5-2022,26.15
11-10-2022,1500.4
21-12-2022,121.98
6-12-2021,162.64
25-7-2021,1050
23-10-2021,300.08
11-9-2021,1200.32
16-10-2021,60.6
10-12-2021,60.6
22-4-2021,1200.32
19-2-2022,600.16
6-10-2021,26.15
13-8-2022,2100
20-2-2023,162.64
1-3-2021,20.92
8-6-2021,900.24
9-3-2022,900.24
3-4-2022,1800.51
11-2-2022,179.2
22-11-2022,35.84
6-11-2021,1200.32
16-5-2022,3000.85
3-10-2022,600.17
22-2-2021,46.92
2-11-2022,26.15
15-2-2022,1500.4
4-7-2022,26.15
5-8-2021,3000.85
18-5-2022,143.36
17-6-2022,300.08
18-11-2022,10.46
14-8-2022,300.08
4-4-2022,1500.4
12-1-2023,5.23
1-9-2021,60.6
25-4-2021,71.68
14-10-2022,600.16
7-5-2022,162.64
11-9-2021,300.08
11-2-2021,15.69
12-11-2021,1200.32
10-7-2021,1200.32
18-1-2023,40.66
10-1-2021,5.23
17-3-2021,1500.4
24-1-2023,203.3
28-10-2022,3000.85
11-10-2022,2400.68
23-1-2023,45.45
9-9-2022,11.73
9-5-2022,15.15
3-3-2023,81.32
12-4-2021,1500.4
9-8-2022,600.16
21-1-2022,3150
21-2-2022,46.92
14-1-2022,26.15
19-1-2023,2400.68
17-3-2022,600.17
25-3-2021,35.84
2-1-2023,60.6
3-5-2021,1200.32
4-5-2021,81.32
13-6-2021,900.24
13-1-2023,26.15
21-3-2021,121.98
21-5-2021,600.16
5-1-2023,26.15
15-3-2022,600.16
3-7-2022,5250
5-12-2021,15.69
10-7-2021,35.84
15-9-2022,1500.4
15-4-2022,1500.4
1-6-2022,203.3
29-7-2022,11.73
8-3-2022,300.08
13-1-2022,15.15
4-4-2022,1500.4
7-8-2021,35.84
16-5-2022,1500.4
10-8-2022,1800.51
15-5-2021,203.3
12-2-2023,1200.34
5-9-2022,3000.85
17-4-2021,1500.4
11-9-2021,35.84
18-5-2022,300.08
12-3-2022,71.68
2-3-2023,58.65
5-3-2021,1800.51
18-4-2022,60.6
26-9-2022,20.92
30-10-2021,5.23
16-2-2023,23.46
15-7-2022,1200.32
18-2-2023,81.32
25-7-2021,900.24
21-2-2023,1500.4
5-3-2021,2100
30-7-2022,1500.4
3-9-2021,1500.4
29-4-2021,1500.4
29-8-2021,2400.68
27-2-2022,1200.32
6-9-2022,203.3
15-5-2021,3150
29-8-2021,35.19
7-3-2022,60.6
10-7-2022,600.16
20-9-2022,600.17
16-8-2021,300.08
4-8-2021,300.08
4-6-2021,15.69
30-1-2022,162.64
14-8-2022,5.23
21-1-2022,300.08
30-4-2022,5250
1-7-2021,121.98
30-9-2021,1500.4
8-2-2022,203.3
22-9-2022,179.2
3-10-2022,1200.32
23-2-2022,162.64
20-3-2022,1500.4
4-11-2021,1200.32
20-12-2022,900.24
10-6-2021,46.92
20-12-2021,5.23
11-12-2022,900.24
8-2-2021,4200
31-7-2022,20.92
5-4-2021,1500.4
16-3-2022,1200.34
25-11-2022,1200.32
5-10-2021,121.98
13-3-2021,600.16
14-4-2021,203.3
10-12-2021,900.24
16-8-2021,600.16
7-4-2021,600.17
29-1-2022,900.24
12-3-2022,900.24
23-7-2022,1050
28-6-2021,1200.32
15-8-2022,1050
23-11-2021,900.24
16-4-2021,35.84
18-6-2021,300.08
18-8-2022,143.36
28-9-2022,1200.32
10-1-2022,1200.32
1-8-2022,26.15
5-6-2021,2100
22-9-2021,60.6
27-3-2021,300.08
6-2-2023,600.16
12-10-2021,600.17
30-8-2021,26.15
5-1-2022,20.92
3-1-2022,600.16
30-6-2021,1800.51
8-3-2023,300.08
10-8-2022,45.45
14-7-2021,600.16
14-10-2021,81.32
6-5-2021,179.2
2-6-2022,600.16
2-5-2022,2100
28-3-2021,600.16
6-7-2022,15.69
7-8-2022,600.16
27-7-2022,1500.4
10-10-2021,300.08
8-1-2023,600.16
20-11-2022,1200.32
14-10-2021,300.08
30-1-2022,20.92
6-2-2022,45.45
21-2-2021,1500.4
12-7-2022,81.32
27-1-2021,1200.34
22-11-2021,1500.4
6-1-2021,300.08
28-12-2021,600.16
22-7-2021,15.15
30-8-2021,162.64
27-6-2022,300.08
14-11-2022,300.08
20-1-2021,10.46
25-8-2022,2400.68
29-12-2021,121.98
17-7-2021,300.08
23-4-2022,121.98
13-2-2021,81.32
25-1-2021,15.69
22-6-2022,121.98
26-4-2022,35.84
10-12-2021,107.52
17-9-2022,162.64
12-3-2021,60.6
13-9-2022,121.98
19-7-2022,71.68
31-1-2022,1500.4
28-8-2022,107.52
14-3-2021,143.36
8-4-2022,300.08
9-7-2022,1200.32
29-11-2021,300.08
15-4-2021,900.24
29-12-2022,900.24
12-9-2021,1500.4
7-4-2022,600.16
30-6-2021,4200
5-1-2022,600.17
5-12-2021,1500.4
20-5-2021,900.24
26-12-2022,900.24
26-11-2022,26.15
27-8-2022,300.08
27-5-2021,600.17
29-1-2023,300.08
19-12-2021,143.36
9-10-2021,15.69
5-10-2021,1200.32
18-8-2022,300.08
22-8-2021,71.68
24-6-2021,4200
20-1-2022,40.66
24-2-2022,300.08
27-11-2022,26.15
23-11-2022,20.92
21-12-2021,300.08
7-5-2021,179.2
31-7-2022,162.64
27-9-2021,35.84
25-6-2022,35.19
6-12-2022,5.23
3-11-2021,58.65
13-1-2022,600.17
13-10-2021,23.46
7-3-2022,203.3
23-11-2022,26.15
5-8-2021,1500.4
15-1-2021,300.08
1-7-2022,5.23
9-7-2022,300.08
19-1-2022,46.92
13-2-2021,10.46
29-1-2023,26.15
23-6-2021,5250
11-7-2021,203.3
3-2-2021,300.08
19-11-2021,1500.4
20-2-2022,1500.4
26-12-2021,75.75
12-9-2021,1200.34
22-2-2021,81.32
22-1-2022,1200.32
25-5-2022,1200.32
18-12-2021,2400.68
29-10-2021,1200.32
6-3-2023,5.23
15-12-2021,15.69
20-12-2022,300.08
30-1-2021,600.17
25-2-2022,15.69
6-10-2021,40.66
5-2-2023,179.2
27-11-2022,300.08
3-4-2021,1200.32
24-6-2021,600.17
1-9-2021,600.17
9-10-2021,179.2
15-6-2022,5.23
29-1-2023,300.08
31-1-2023,26.15
16-9-2022,26.15
27-11-2021,20.92
10-9-2022,203.3
8-7-2021,600.16
16-10-2022,600.16
22-8-2022,600.17
27-4-2021,203.3
6-6-2022,3000.85
2-3-2021,1200.34
26-6-2022,1500.4
22-11-2021,203.3
7-9-2021,81.32
30-5-2022,4200
3-6-2022,20.92
31-1-2023,10.46
15-9-2021,26.15
18-7-2021,71.68
9-2-2021,40.66
24-5-2022,162.64
5-1-2021,40.66
16-10-2021,143.36
14-5-2021,81.32
10-10-2021,900.24
24-1-2021,1500.4
13-8-2022,20.92
5-11-2021,121.98
15-8-2022,4200
30-9-2022,26.15
30-1-2022,23.46
1-9-2021,1200.32
22-8-2022,300.08
22-9-2022,121.98
25-1-2021,1500.4
19-10-2022,600.16
18-11-2021,1200.32
14-4-2022,1200.34
15-5-2022,203.3
28-2-2021,58.65
23-1-2021,23.46
26-11-2022,1800.51
1-4-2022,600.16
22-2-2022,900.24
12-1-2023,121.98
28-8-2022,203.3
25-3-2021,5250
25-5-2021,600.17
17-3-2022,20.92
21-11-2021,15.69
2-2-2023,900.24
21-5-2021,600.16
9-6-2021,900.24
4-2-2022,900.24
27-2-2021,2100
24-10-2022,1200.32
17-3-2022,107.52
1-8-2021,1200.32
2-10-2021,600.16
30-3-2022,20.92
30-9-2021,600.16
10-1-2021,1500.4
22-1-2023,600.16
3-7-2021,600.16
1-10-2022,81.32
2-9-2021,5.23
17-8-2022,1500.4
24-2-2022,2400.68
13-2-2021,23.46
6-9-2022,3000.85
13-3-2022,81.32
26-8-2022,23.46
20-11-2021,121.98
17-6-2022,10.46
15-10-2022,81.32
4-6-2021,81.32
10-10-2021,1200.32
22-4-2022,15.69
13-12-2021,5.23
22-2-2022,5.23
2-8-2022,600.16
21-5-2021,1200.32
10-3-2021,5.23
30-3-2021,203.3
30-7-2022,300.08
5-3-2023,30.3
16-1-2022,143.36
29-6-2021,300.08
4-2-2022,300.08
25-11-2021,600.16
23-4-2021,60.6
20-1-2022,5250
2-10-2021,2400.68
4-3-2022,143.36
9-12-2022,600.17
5-3-2021,58.65
22-10-2021,162.64
20-11-2021,11.73
1-4-2021,203.3
27-8-2022,15.69
20-10-2022,71.68
14-6-2022,15.69
16-9-2022,162.64
27-1-2022,26.15
10-10-2022,71.68
10-1-2021,5250
26-1-2021,121.98
8-2-2023,300.08
30-3-2022,600.16
30-1-2022,900.24
26-3-2021,5.23
13-4-2021,143.36
12-2-2021,600.16
25-5-2021,71.68
7-2-2023,203.3
12-5-2021,300.08
12-2-2022,81.32
24-1-2023,5250
2-10-2021,15.69
24-1-2023,5.23
19-10-2022,1500.4
17-4-2021,900.24
25-8-2022,71.68
24-7-2022,600.16
20-12-2021,40.66
14-5-2021,203.3
2-4-2021,162.64
29-11-2022,3150
4-4-2021,15.69
9-5-2022,4200
19-3-2021,900.24
7-1-2022,3150
16-5-2022,600.16
21-10-2022,81.32
2-1-2021,1200.32
11-1-2022,45.45
25-7-2021,600.16
4-5-2021,900.24
9-12-2022,203.3
13-9-2022,20.92
21-2-2023,900.24
2-1-2022,143.36
11-1-2021,11.73
30-4-2022,900.24
16-8-2022,162.64
22-1-2023,900.24
1-2-2023,26.15
7-7-2021,107.52
16-11-2021,162.64
16-1-2022,1200.34
31-7-2022,300.08
7-8-2021,3150
17-10-2021,1200.32
17-1-2023,1200.32
6-1-2021,46.92
30-8-2021,600.16
18-10-2021,15.69
22-12-2021,3000.85
21-3-2021,600.16
28-6-2021,15.69
22-11-2021,10.46
22-5-2022,121.98
9-3-2021,26.15
14-8-2022,300.08
15-9-2022,121.98
20-9-2021,1800.51
5-11-2022,162.64
27-8-2021,2400.68
2-2-2023,75.75
30-1-2021,46.92
12-3-2022,600.16
24-9-2022,600.16
29-3-2021,26.15
23-5-2022,26.15
5-9-2022,30.3
16-7-2021,300.08
17-1-2022,2400.68
15-8-2022,300.08
30-8-2021,71.68
30-6-2022,179.2
17-3-2021,81.32
17-12-2022,10.46
24-2-2021,30.3
7-12-2022,107.52
21-2-2022,35.19
23-12-2021,1200.32
7-3-2022,1500.4
30-11-2021,2400.68
29-12-2021,35.84
12-3-2022,107.52
15-2-2023,35.19
11-1-2021,15.69
2-8-2021,3000.85
4-11-2022,1200.32
24-12-2022,26.15
4-6-2021,300.08
8-9-2022,900.24
9-6-2022,203.3
15-6-2021,300.08
13-3-2021,58.65
15-5-2021,1200.32
9-1-2023,121.98
20-6-2022,600.16
16-9-2022,121.98
16-9-2022,20.92
25-12-2021,20.92
14-9-2022,1500.4
13-7-2022,35.19
27-3-2022,900.24
4-12-2021,40.66
6-6-2021,10.46
10-12-2022,179.2
10-3-2021,300.08
12-9-2021,1500.4
13-1-2023,3000.85
15-2-2021,1500.4
4-12-2021,10.46
27-5-2022,203.3
21-12-2021,600.16
18-4-2022,81.32
8-12-2022,900.24
5-1-2023,3000.85
20-9-2022,1200.32
18-12-2022,2100
13-8-2022,1200.32
2-2-2023,162.64
20-1-2021,23.46
28-6-2021,15.69
10-1-2021,11.73
25-2-2021,900.24
26-4-2021,121.98
13-9-2022,179.2
7-2-2023,300.08
13-4-2021,300.08
20-2-2023,2100
29-4-2021,203.3
10-8-2021,162.64
20-10-2022,1200.32
1-8-2021,3000.85
13-1-2023,1200.32
1-6-2022,900.24
8-7-2022,5.23
7-2-2022,600.16
16-11-2022,23.46
2-6-2021,26.15
25-5-2022,1200.32
17-5-2021,900.24
20-5-2022,121.98
12-6-2021,35.19
4-5-2021,1200.34
6-5-2022,107.52
6-8-2022,900.24
11-12-2022,600.16
6-4-2021,10.46
31-7-2022,26.15
26-1-2021,900.24
2-3-2021,20.92
5-2-2023,600.16
4-3-2021,2100
28-1-2022,300.08
5-7-2022,1500.4
28-1-2023,143.36
15-3-2022,600.16
9-4-2021,300.08
5-8-2022,1500.4
15-6-2021,300.08
1-10-2022,46.92
12-2-2022,121.98
9-12-2022,1200.32
13-2-2021,11.73
10-8-2022,15.69
4-4-2021,15.69
17-6-2021,121.98
15-11-2021,143.36
16-11-2021,600.16
3-3-2023,600.16
25-7-2021,15.15
20-10-2022,600.16
30-10-2021,1200.34
5-2-2023,1200.32
21-9-2021,23.46
21-10-2022,1500.4
28-1-2022,5.23
19-10-2021,1500.4
28-6-2022,600.16
8-1-2021,179.2
3-4-2022,600.16
16-5-2021,26.15
2-12-2022,30.3
30-1-2023,1800.51
8-10-2022,81.32
27-11-2022,203.3
7-3-2023,600.16
20-9-2022,40.66
14-5-2021,1200.32
22-12-2021,600.17
14-6-2021,5.23
11-4-2021,1500.4
25-10-2022,3000.85
7-12-2021,107.52
30-8-2022,2100
18-6-2022,3150
14-10-2021,23.46
25-1-2021,71.68
8-2-2021,1500.4
31-8-2022,35.19
15-7-2021,300.08
5-3-2021,1500.4
1-3-2022,600.16
20-9-2021,1500.4
5-10-2021,20.92
29-3-2021,40.66
7-11-2021,1200.32
23-2-2023,15.15
30-12-2021,1500.4
11-8-2021,40.66
26-2-2023,1200.32
8-6-2022,1200.32
16-12-2021,600.16
16-11-2022,4200
27-4-2021,1500.4
28-12-2021,121.98
5-10-2021,23.46
8-9-2022,1200.32
5-8-2022,600.16
14-3-2022,1200.32
15-12-2022,600.17
9-2-2022,26.15
19-12-2021,10.46
20-9-2021,1200.32
10-11-2022,121.98
23-8-2021,1200.34
21-2-2021,600.16
4-2-2021,900.24
13-9-2022,46.92
21-8-2021,81.32
26-6-2021,900.24
24-4-2022,2400.68
20-11-2022,143.36
4-6-2021,600.16
6-10-2021,5250
13-12-2021,600.16
22-6-2021,26.15
6-3-2023,71.68
6-7-2021,179.2
23-1-2021,75.75
21-7-2022,3000.85
16-3-2021,600.17
23-1-2022,5.23
7-8-2021,35.19
4-7-2022,600.16
22-12-2021,162.64
31-3-2021,203.3
22-11-2022,35.84
14-9-2021,162.64
6-9-2021,26.15
24-12-2021,23.46
31-5-2021,1500.4
21-3-2022,300.08
7-3-2022,35.84
7-2-2023,15.69
26-12-2021,300.08
8-10-2022,1500.4
17-11-2021,121.98
7-3-2023,4200
26-4-2021,60.6
17-9-2021,300.08
2-12-2021,203.3
31-12-2022,15.69
12-8-2022,900.24
4-9-2022,1500.4
11-10-2021,35.84
18-1-2022,1050
29-12-2021,1800.51
8-2-2023,900.24
2-1-2023,600.16
25-4-2021,10.46
9-2-2021,71.68
16-2-2021,35.84
24-9-2022,1800.51
6-4-2022,71.68
6-8-2021,1200.34
31-5-2021,15.69
9-6-2021,11.73
23-7-2021,600.16
12-3-2022,162.64
13-2-2021,75.75
28-6-2022,300.08
7-4-2021,300.08
12-7-2021,71.68
23-4-2021,15.69
5-3-2021,300.08
17-6-2022,40.66
24-11-2021,11.73
1-5-2022,45.45
19-7-2022,35.19
14-11-2021,300.08
9-2-2023,300.08
11-3-2022,15.69
26-5-2022,26.15
30-6-2022,121.98
11-10-2022,1200.32
8-12-2021,1200.32
9-10-2022,81.32
6-2-2022,600.16
6-6-2021,300.08
5-9-2022,203.3
26-1-2021,35.84
22-7-2022,900.24
16-1-2021,300.08
12-4-2022,15.15
28-10-2021,5.23
9-1-2023,1050
27-8-2022,600.16
21-1-2022,300.08
8-10-2021,1500.4
27-2-2022,179.2
19-11-2022,35.84
6-3-2021,600.16
6-7-2022,203.3
12-11-2022,1200.32
21-12-2022,179.2
19-1-2021,58.65
9-3-2022,203.3
8-11-2021,900.24
3-12-2022,600.16
11-9-2021,1200.32
21-9-2022,26.15
17-4-2022,107.52
2-10-2021,600.16
23-3-2022,20.92
22-8-2021,2400.68
5-9-2022,35.84
22-8-2022,15.69
23-2-2023,107.52
2-10-2021,2100
8-5-2022,15.69
27-9-2021,1500.4
24-2-2023,2400.68
15-4-2021,20.92
8-4-2021,143.36
10-1-2022,162.64
21-4-2021,121.98
29-1-2022,2100
28-9-2021,1200.34
27-8-2021,143.36
12-10-2022,5.23
18-9-2021,3000.85
16-4-2022,20.92
23-7-2022,46.92
15-9-2022,11.73
20-1-2022,75.75
28-10-2022,2100
20-4-2022,600.16
13-1-2023,40.66
19-8-2022,107.52
18-7-2021,81.32
26-3-2022,1800.51
6-6-2021,1500.4
5-9-2021,20.92
6-10-2021,3000.85
10-11-2022,300.08
10-11-2022,900.24
4-2-2023,600.16
10-2-2021,179.2
21-10-2022,40.66
4-6-2022,23.46
26-1-2022,203.3
19-7-2021,3000.85
15-6-2022,121.98
22-12-2022,30.3
1-12-2022,11.73
5-10-2021,1200.34
1-10-2021,300.08
16-2-2023,1500.4
14-2-2021,900.24
10-5-2021,121.98
4-2-2021,300.08
26-9-2021,15.69
20-10-2021,20.92
27-9-2021,2400.68
3-1-2023,900.24
25-11-2021,35.84
3-8-2021,300.08
14-2-2021,1050
10-11-2022,58.65
16-5-2022,26.15
18-2-2021,107.52
14-1-2022,35.19
25-9-2021,1500.4
15-6-2022,1500.4
4-1-2022,60.6
8-5-2021,3000.85
16-2-2021,1200.32
13-2-2023,1800.51
7-9-2022,23.46
31-8-2021,26.15
4-12-2021,2100
29-6-2022,5250
13-10-2021,162.64
8-8-2021,5250
3-2-2023,35.84
5-6-2021,900.24
24-10-2022,40.66
12-6-2021,1500.4
21-10-2021,1200.34
11-9-2022,20.92
3-5-2021,600.16
16-8-2021,300.08
30-6-2022,75.75
17-2-2021,300.08
2-10-2022,1200.34
17-3-2021,1800.51
31-3-2022,1800.51
14-2-2022,1800.51
27-2-2023,1500.4
4-7-2021,300.08
7-2-2022,35.84
26-6-2021,300.08
7-2-2023,60.6
24-12-2021,81.32
21-8-2021,203.3
7-5-2021,15.69
3-3-2021,1200.32
31-12-2022,26.15
29-1-2022,5.23
11-7-2021,1200.34
23-8-2022,71.68
27-2-2023,300.08
4-3-2022,5.23
3-2-2022,40.66
2-4-2022,10.46
25-3-2022,300.08
8-10-2022,600.16
5-5-2021,107.52
22-3-2021,162.64
24-3-2021,23.46
23-12-2022,300.08
16-5-2022,5250
14-10-2022,30.3
31-12-2022,179.2
27-2-2023,600.16
6-10-2021,3000.85
14-10-2022,300.08
23-1-2023,121.98
1-3-2022,81.32
10-12-2021,179.2
7-7-2021,1500.4
4-11-2022,45.45
8-2-2022,900.24
17-10-2021,1200.32
25-10-2021,1500.4
28-5-2021,3150
5-12-2021,600.17
8-11-2022,203.3
5-11-2021,1050
27-4-2021,1800.51
8-3-2023,1200.34
11-1-2022,26.15
30-1-2023,600.17
15-9-2022,35.19
7-12-2021,20.92
28-2-2021,600.16
11-9-2022,179.2
26-10-2022,900.24
7-6-2022,1200.32
26-3-2022,600.16
29-7-2022,1500.4
24-4-2021,58.65
10-3-2022,900.24
22-3-2021,71.68
5-4-2021,81.32
16-8-2022,1500.4
25-1-2023,107.52
26-12-2022,203.3
23-10-2021,900.24
26-1-2021,600.17
1-3-2022,60.6
7-2-2022,71.68
30-11-2021,203.3
17-2-2022,26.15
30-1-2021,600.16
22-1-2023,1500.4
24-7-2021,203.3
22-2-2021,23.46
30-12-2022,35.84
11-4-2021,179.2
21-2-2023,26.15
30-10-2021,10.46
3-12-2022,5.23
7-1-2021,600.16
27-9-2021,35.84
18-5-2022,1050
4-10-2022,46.92
27-5-2021,600.17
10-8-2021,15.69
10-5-2021,1200.32
11-6-2022,1500.4
4-11-2021,107.52
1-6-2021,121.98
2-12-2021,81.32
15-3-2022,600.16
14-6-2021,1800.51
29-4-2021,1800.51
14-4-2022,11.73
2-3-2022,900.24
23-2-2023,107.52
10-6-2022,1800.51
19-4-2021,26.15
21-4-2022,45.45
7-10-2022,900.24
11-5-2022,45.45
4-3-2023,162.64
1-5-2022,203.3
13-4-2022,35.84
17-2-2021,179.2
8-6-2022,203.3
18-12-2021,600.16
18-9-2022,203.3
8-3-2021,1050
22-1-2023,121.98
12-5-2021,15.69
3-9-2021,15.69
2-9-2022,81.32
27-6-2021,1200.32
22-5-2022,23.46
12-6-2021,81.32
31-10-2021,10.46
23-3-2021,46.92
8-8-2022,2100
11-6-2021,1200.32
24-5-2022,40.66
9-4-2021,300.08
23-12-2022,143.36
8-7-2021,600.16
7-12-2021,300.08
1-7-2022,107.52
6-12-2021,2400.68
18-4-2021,40.66
4-7-2022,143.36
12-11-2022,46.92
15-1-2021,58.65
20-8-2021,2400.68
30-6-2021,1200.34
25-11-2021,1500.4
25-2-2021,20.92
16-12-2021,300.08
2-2-2022,1200.32
4-10-2022,900.24
17-1-2023,2100
20-7-2021,60.6
16-1-2023,900.24
5-7-2022,300.08
15-2-2022,121.98
27-3-2021,15.69
10-12-2021,35.19
12-7-2022,35.84
25-11-2022,900.24
28-10-2022,3150
30-7-2021,40.66
23-5-2022,5250
23-6-2021,4200
18-2-2021,15.69
9-11-2022,900.24
25-2-2022,35.84
30-9-2021,162.64
31-12-2021,2400.68
23-12-2022,40.66
3-9-2022,20.92
26-9-2022,300.08
19-10-2021,121.98
16-1-2022,143.36
5-8-2022,203.3
12-6-2021,300.08
25-8-2022,600.16
17-8-2022,300.08
1-4-2022,2400.68
17-11-2022,1800.51
22-6-2022,1500.4
17-5-2021,1500.4
16-4-2021,300.08
20-11-2021,600.16
3-12-2021,30.3
26-2-2022,900.24
4-12-2021,900.24
23-12-2022,10.46
23-5-2021,40.66
30-3-2021,203.3
13-1-2023,1200.32
3-3-2022,900.24
20-5-2021,143.36
16-2-2023,15.69
12-7-2021,40.66
9-1-2022,107.52
16-6-2022,1200.32
24-1-2022,1200.32
12-10-2022,1200.32
30-7-2022,15.15
16-11-2022,81.32
31-3-2022,600.16
12-3-2022,1050
24-10-2022,15.15
1-8-2021,300.08
31-10-2021,1500.4
15-8-2021,26.15
3-4-2022,1500.4
4-5-2022,1500.4
16-4-2021,162.64
10-7-2021,40.66
25-4-2021,40.66
9-12-2022,900.24
4-1-2023,75.75
16-10-2021,3000.85
22-1-2022,35.84
30-8-2022,3000.85
2-3-2022,900.24
12-11-2022,10.46
19-3-2021,1200.32
11-7-2021,35.19
2-8-2022,5.23
3-2-2022,26.15
4-11-2022,1800.51
18-7-2022,107.52
30-1-2021,300.08
10-8-2021,15.15
27-10-2022,1500.4
15-4-2022,203.3
18-3-2022,46.92
18-10-2021,40.66
9-1-2021,11.73
20-6-2021,5.23
10-4-2021,15.69
19-7-2022,1500.4
20-2-2022,23.46
21-9-2022,900.24
27-9-2021,3150
15-9-2021,900.24
15-2-2022,5.23
8-9-2022,40.66
2-9-2022,75.75
30-10-2022,162.64
3-5-2021,1200.32
27-2-2022,1200.32
12-4-2021,300.08
24-3-2021,900.24
28-11-2022,179.2
4-2-2023,1500.4
1-4-2021,40.66
14-7-2021,107.52
1-3-2023,46.92
24-10-2022,2400.68
6-12-2022,300.08
30-7-2021,10.46
17-8-2021,1200.34
30-11-2022,300.08
10-3-2022,45.45
5-12-2022,4200
18-11-2022,900.24
31-12-2022,4200
11-10-2021,600.16
15-9-2021,1200.32
23-12-2022,71.68
22-2-2023,5.23
16-1-2022,20.92
24-2-2023,600.16
1-1-2023,71.68
13-9-2021,4200
7-1-2022,300.08
5-1-2023,1200.32
6-3-2022,121.98
10-9-2021,1200.34
12-1-2023,600.17
7-1-2021,900.24
26-9-2022,40.66
4-6-2021,1500.4
5-5-2022,5250
25-5-2022,4200
29-11-2022,46.92
10-6-2021,1200.32
24-6-2021,162.64
2-9-2022,2400.68
30-8-2021,35.84
4-5-2022,20.92
17-1-2022,900.24
9-7-2022,1200.32
5-8-2021,35.19
25-10-2021,1500.4
12-12-2021,121.98
9-12-2021,4200
15-11-2022,15.69
12-2-2021,162.64
27-1-2021,203.3
19-4-2021,26.15
2-4-2021,26.15
16-8-2022,143.36
1-8-2022,58.65
26-3-2021,600.16
23-10-2022,107.52
31-7-2022,203.3
13-4-2021,26.15
6-5-2021,75.75
11-12-2021,162.64
5-8-2022,300.08
9-8-2021,300.08
31-3-2021,300.08
12-11-2021,107.52
25-10-2021,1200.32
13-9-2021,81.32
9-5-2022,900.24
13-2-2021,1050
23-2-2022,1200.32
27-8-2022,2400.68
6-12-2021,300.08
30-7-2021,600.16
21-9-2022,1500.4
3-2-2022,121.98
23-8-2022,3000.85
1-9-2021,1200.32
12-8-2022,5250
3-2-2021,23.46
10-9-2021,203.3
9-6-2021,2400.68
3-12-2021,35.19
18-11-2021,107.52
2-1-2021,26.15
16-2-2021,3150
11-6-2021,40.66
14-2-2022,81.32
12-11-2022,900.24
17-7-2021,26.15
1-11-2021,1200.32
22-12-2021,58.65
8-2-2023,23.46
28-11-2021,20.92
23-4-2021,15.69
6-2-2022,1500.4
2-6-2022,3000.85
11-11-2022,1200.32
13-1-2022,40.66
13-2-2022,3000.85
28-9-2022,81.32
2-9-2022,20.92
2-10-2021,300.08
4-2-2021,600.16
6-9-2022,121.98
30-6-2021,20.92
15-7-2022,1200.32
6-10-2021,40.66
26-11-2021,162.64
4-2-2021,81.32
26-8-2022,1500.4
8-5-2022,23.46
17-3-2022,15.69
3-2-2023,300.08
19-7-2021,5.23
5-11-2021,2400.68
19-8-2021,300.08
27-5-2021,40.66
20-10-2021,40.66
12-12-2022,121.98
11-11-2021,1500.4
2-6-2021,20.92
3-12-2021,1500.4
22-4-2022,10.46
14-1-2022,300.08
22-10-2021,600.17
19-3-2021,26.15
29-12-2021,600.17
14-11-2022,300.08
24-1-2021,40.66
24-11-2021,203.3
14-2-2023,900.24
17-9-2021,3000.85
11-12-2022,35.19
14-10-2021,1200.34
13-3-2022,3000.85
7-7-2021,45.45
28-10-2022,900.24
21-7-2021,40.66
7-7-2021,40.66
